start_date,median_date,end_date,spread,pollster,n,party,pct
2020-02-28,2020-03-01,2020-03-02,4,INSA,2061.0,fdp,0.06
2020-02-24,2020-02-26,2020-02-28,5,Forsa,2505.0,fdp,0.05
2020-02-20,2020-02-24,2020-02-27,8,Kantar,1509.0,fdp,0.06
2020-02-21,2020-02-23,2020-02-24,4,INSA,2033.0,fdp,0.07
2020-02-17,2020-02-20,2020-02-21,5,Forsa,2504.0,fdp,0.07
2020-02-13,2020-02-16,2020-02-19,7,Kantar,1417.0,fdp,0.07
2020-02-14,2020-02-16,2020-02-17,4,INSA,2065.0,fdp,0.075
2020-02-10,2020-02-12,2020-02-14,5,Forsa,2502.0,fdp,0.06
2020-02-11,2020-02-12,2020-02-13,3,Infratest dimap,1007.0,fdp,0.07
2020-02-06,2020-02-10,2020-02-12,7,Kantar,1886.0,fdp,0.06
2020-02-01,2020-02-07,2020-02-12,12,Allensbach,1262.0,fdp,0.08
2020-02-07,2020-02-09,2020-02-10,4,INSA,2086.0,fdp,0.08
2020-02-03,2020-02-06,2020-02-07,5,Forsa,2504.0,fdp,0.08
2020-02-04,2020-02-06,2020-02-06,3,Forschungsgruppe Wahlen,1067.0,fdp,0.06
2020-02-03,2020-02-04,2020-02-05,3,Infratest dimap,1503.0,fdp,0.08
2020-01-30,2020-02-02,2020-02-05,7,Kantar,1889.0,fdp,0.08
2020-01-31,2020-02-02,2020-02-03,4,INSA,2059.0,fdp,0.09
2020-01-27,2020-01-29,2020-01-31,5,Forsa,2504.0,fdp,0.09
2020-01-23,2020-01-27,2020-01-29,7,Kantar,1442.0,fdp,0.08
2020-01-24,2020-01-26,2020-01-27,4,INSA,2081.0,fdp,0.09
2020-01-20,2020-01-23,2020-01-24,5,Forsa,2507.0,fdp,0.09
2020-01-21,2020-01-22,2020-01-22,2,Infratest dimap,1043.0,fdp,0.08
2020-01-16,2020-01-19,2020-01-22,7,Kantar,2100.0,fdp,0.09
2020-01-09,2020-01-16,2020-01-22,14,Allensbach,1273.0,fdp,0.08
2020-01-17,2020-01-19,2020-01-20,4,INSA,2122.0,fdp,0.085
2020-01-13,2020-01-15,2020-01-17,5,Forsa,2504.0,fdp,0.08
2020-01-13,2020-01-15,2020-01-15,3,Forschungsgruppe Wahlen,1282.0,fdp,0.07
2020-01-09,2020-01-13,2020-01-15,7,Kantar,2009.0,fdp,0.09
2020-01-10,2020-01-12,2020-01-13,4,INSA,2040.0,fdp,0.095
2020-01-06,2020-01-09,2020-01-10,5,Forsa,2503.0,fdp,0.09
2020-01-07,2020-01-08,2020-01-08,2,Infratest dimap,1506.0,fdp,0.09
2019-12-19,2019-12-30,2020-01-08,21,Kantar,1829.0,fdp,0.09
2020-01-03,2020-01-05,2020-01-06,4,INSA,2048.0,fdp,0.09
2019-12-27,2019-12-30,2020-01-02,7,GMS,1005.0,fdp,0.09
2019-12-20,2019-12-22,2019-12-23,4,INSA,2034.0,fdp,0.1
2019-12-16,2019-12-18,2019-12-20,5,Forsa,2501.0,fdp,0.08
2019-12-12,2019-12-16,2019-12-18,7,Emnid,1899.0,fdp,0.09
2019-12-13,2019-12-16,2019-12-17,5,YouGov,1586.0,fdp,0.07
2019-12-13,2019-12-15,2019-12-16,4,INSA,2020.0,fdp,0.085
2019-12-09,2019-12-12,2019-12-13,5,Forsa,2502.0,fdp,0.08
2019-12-10,2019-12-12,2019-12-12,3,Forschungsgruppe Wahlen,1366.0,fdp,0.08
2019-12-10,2019-12-11,2019-12-11,2,Infratest dimap,1038.0,fdp,0.08
2019-12-05,2019-12-08,2019-12-11,7,Emnid,1978.0,fdp,0.09
2019-12-01,2019-12-06,2019-12-11,11,Allensbach,1270.0,fdp,0.07
2019-12-06,2019-12-08,2019-12-09,4,INSA,2052.0,fdp,0.085
2019-12-02,2019-12-04,2019-12-06,5,Forsa,2502.0,fdp,0.09
2019-12-02,2019-12-04,2019-12-04,3,Infratest dimap,1507.0,fdp,0.09
2019-11-28,2019-12-02,2019-12-04,7,Emnid,1876.0,fdp,0.08
2019-11-29,2019-12-01,2019-12-02,4,INSA,2060.0,fdp,0.085
2019-11-27,2019-11-30,2019-12-02,6,GMS,1004.0,fdp,0.09
2019-11-25,2019-11-28,2019-11-29,5,Forsa,2500.0,fdp,0.08
2019-11-26,2019-11-28,2019-11-28,3,Forschungsgruppe Wahlen,1340.0,fdp,0.07
2019-11-20,2019-11-24,2019-11-27,8,Emnid,1910.0,fdp,0.08
2019-11-22,2019-11-24,2019-11-26,5,YouGov,1648.0,fdp,0.07
2019-11-22,2019-11-24,2019-11-25,4,INSA,2069.0,fdp,0.085
2019-11-18,2019-11-20,2019-11-22,5,Forsa,2501.0,fdp,0.09
2019-11-13,2019-11-17,2019-11-20,8,Emnid,1905.0,fdp,0.09
2019-11-15,2019-11-17,2019-11-18,4,INSA,4115.0,fdp,0.085
2019-11-11,2019-11-14,2019-11-15,5,Forsa,2501.0,fdp,0.09
2019-11-07,2019-11-11,2019-11-14,8,Civey,10198.0,fdp,0.087
2019-11-12,2019-11-13,2019-11-13,2,Infratest dimap,1046.0,fdp,0.07
2019-11-07,2019-11-10,2019-11-13,7,Emnid,1525.0,fdp,0.08
2019-11-02,2019-11-08,2019-11-13,12,Allensbach,1298.0,fdp,0.075
2019-11-08,2019-11-10,2019-11-11,4,INSA,2096.0,fdp,0.08
2019-11-04,2019-11-06,2019-11-08,5,Forsa,2501.0,fdp,0.09
2019-11-05,2019-11-06,2019-11-07,3,Forschungsgruppe Wahlen,1264.0,fdp,0.07
2019-11-04,2019-11-06,2019-11-06,3,Infratest dimap,1507.0,fdp,0.08
2019-10-30,2019-11-03,2019-11-06,8,Emnid,1431.0,fdp,0.1
2019-10-31,2019-11-03,2019-11-05,6,YouGov,1583.0,fdp,0.07
2019-11-01,2019-11-03,2019-11-04,4,INSA,2047.0,fdp,0.08
2019-10-28,2019-10-31,2019-11-01,5,Forsa,2502.0,fdp,0.08
2019-10-24,2019-10-27,2019-10-30,7,Emnid,1920.0,fdp,0.09
2019-10-25,2019-10-27,2019-10-28,4,INSA,2042.0,fdp,0.075
2019-10-21,2019-10-23,2019-10-25,5,Forsa,2501.0,fdp,0.08
2019-10-17,2019-10-21,2019-10-23,7,Emnid,1441.0,fdp,0.08
2019-10-18,2019-10-20,2019-10-21,4,INSA,2041.0,fdp,0.075
2019-10-14,2019-10-17,2019-10-18,5,Forsa,2501.0,fdp,0.08
2019-10-15,2019-10-17,2019-10-17,3,Forschungsgruppe Wahlen,1226.0,fdp,0.06
2019-10-14,2019-10-15,2019-10-16,3,Infratest dimap,1062.0,fdp,0.07
2019-10-10,2019-10-13,2019-10-16,7,Emnid,1444.0,fdp,0.07
2019-10-11,2019-10-13,2019-10-14,4,INSA,2052.0,fdp,0.075
2019-10-07,2019-10-09,2019-10-11,5,Forsa,2500.0,fdp,0.08
2019-09-29,2019-10-05,2019-10-10,12,Allensbach,1238.0,fdp,0.065
2019-10-07,2019-10-09,2019-10-09,3,Infratest dimap,1504.0,fdp,0.07
2019-10-02,2019-10-06,2019-10-09,8,Emnid,1916.0,fdp,0.07
2019-10-04,2019-10-06,2019-10-07,4,INSA,2059.0,fdp,0.085
2019-10-01,2019-10-05,2019-10-07,7,GMS,1002.0,fdp,0.08
2019-09-30,2019-10-03,2019-10-04,5,Forsa,2505.0,fdp,0.08
2019-09-27,2019-09-29,2019-10-01,5,YouGov,1573.0,fdp,0.08
2019-09-26,2019-09-29,2019-10-01,6,Emnid,1449.0,fdp,0.08
2019-09-27,2019-09-29,2019-09-30,4,INSA,2058.0,fdp,0.08
2019-09-23,2019-09-25,2019-09-27,5,Forsa,2505.0,fdp,0.09
2019-09-24,2019-09-25,2019-09-26,3,Forschungsgruppe Wahlen,1325.0,fdp,0.06
2019-09-19,2019-09-23,2019-09-25,7,Emnid,1719.0,fdp,0.07
2019-09-20,2019-09-22,2019-09-23,4,INSA,2052.0,fdp,0.08
2019-09-16,2019-09-19,2019-09-20,5,Forsa,2500.0,fdp,0.08
2019-09-17,2019-09-18,2019-09-18,2,Infratest dimap,1067.0,fdp,0.08
2019-09-12,2019-09-15,2019-09-18,7,Emnid,1639.0,fdp,0.08
2019-09-13,2019-09-15,2019-09-16,4,INSA,2053.0,fdp,0.075
2019-09-09,2019-09-11,2019-09-13,5,Forsa,2503.0,fdp,0.08
2019-09-06,2019-09-09,2019-09-12,7,GMS,1005.0,fdp,0.07
2019-09-01,2019-09-07,2019-09-12,12,Allensbach,1255.0,fdp,0.07
2019-09-05,2019-09-09,2019-09-11,7,Emnid,2835.0,fdp,0.08
2019-09-06,2019-09-09,2019-09-10,5,YouGov,1632.0,fdp,0.06
2019-09-06,2019-09-08,2019-09-09,4,INSA,2033.0,fdp,0.08
2019-09-05,2019-09-07,2019-09-09,5,Civey,10100.0,fdp,0.078
2019-09-02,2019-09-05,2019-09-06,5,Forsa,2503.0,fdp,0.08
2019-09-03,2019-09-04,2019-09-04,2,Infratest dimap,1514.0,fdp,0.07
2019-09-02,2019-09-03,2019-09-04,3,Forschungsgruppe Wahlen,1270.0,fdp,0.06
2019-08-29,2019-09-01,2019-09-04,7,Emnid,1884.0,fdp,0.07
2019-08-30,2019-09-01,2019-09-02,4,INSA,2017.0,fdp,0.085
2019-08-26,2019-08-28,2019-08-30,5,Forsa,2501.0,fdp,0.09
2019-08-22,2019-08-26,2019-08-28,7,Emnid,1434.0,fdp,0.07
2019-08-23,2019-08-25,2019-08-26,4,INSA,2058.0,fdp,0.08
2019-08-19,2019-08-22,2019-08-23,5,Forsa,2504.0,fdp,0.09
2019-08-20,2019-08-21,2019-08-21,2,Infratest dimap,1063.0,fdp,0.07
2019-08-15,2019-08-18,2019-08-21,7,Emnid,1555.0,fdp,0.08
2019-08-16,2019-08-18,2019-08-19,4,INSA,2056.0,fdp,0.09
2019-08-12,2019-08-14,2019-08-16,5,Forsa,2501.0,fdp,0.09
2019-08-02,2019-08-09,2019-08-15,14,Allensbach,1262.0,fdp,0.07
2019-08-08,2019-08-12,2019-08-14,7,Emnid,1897.0,fdp,0.08
2019-08-09,2019-08-10,2019-08-11,3,INSA,2060.0,fdp,0.09
2019-08-05,2019-08-08,2019-08-09,5,Forsa,2503.0,fdp,0.08
2019-08-06,2019-08-08,2019-08-08,3,Forschungsgruppe Wahlen,1307.0,fdp,0.07
2019-08-01,2019-08-04,2019-08-07,7,Emnid,2388.0,fdp,0.09
2019-08-02,2019-08-04,2019-08-05,4,INSA,2049.0,fdp,0.09
2019-07-29,2019-07-31,2019-08-02,5,Forsa,2501.0,fdp,0.09
2019-07-29,2019-07-31,2019-07-31,3,Infratest dimap,1503.0,fdp,0.08
2019-07-25,2019-07-29,2019-07-31,7,Emnid,1419.0,fdp,0.09
2019-07-26,2019-07-28,2019-07-29,4,YouGov,1594.0,fdp,0.08
2019-07-26,2019-07-28,2019-07-29,4,INSA,2036.0,fdp,0.09
2019-07-22,2019-07-25,2019-07-26,5,Forsa,2502.0,fdp,0.09
2019-07-22,2019-07-23,2019-07-24,3,Infratest dimap,1046.0,fdp,0.09
2019-07-18,2019-07-21,2019-07-24,7,Emnid,1520.0,fdp,0.09
2019-07-19,2019-07-21,2019-07-22,4,INSA,2081.0,fdp,0.08
2019-07-17,2019-07-20,2019-07-22,6,GMS,1002.0,fdp,0.08
2019-07-15,2019-07-17,2019-07-19,5,Forsa,2500.0,fdp,0.08
2019-07-16,2019-07-17,2019-07-18,3,Forschungsgruppe Wahlen,1290.0,fdp,0.08
2019-07-11,2019-07-15,2019-07-17,7,Emnid,1908.0,fdp,0.09
2019-07-12,2019-07-14,2019-07-15,4,INSA,2043.0,fdp,0.09
2019-07-08,2019-07-11,2019-07-12,5,Forsa,2500.0,fdp,0.07
2019-07-01,2019-07-07,2019-07-11,11,Allensbach,1228.0,fdp,0.07
2019-07-04,2019-07-07,2019-07-10,7,Emnid,2377.0,fdp,0.08
2019-07-05,2019-07-07,2019-07-08,4,INSA,2069.0,fdp,0.08
2019-07-01,2019-07-03,2019-07-05,5,Forsa,2501.0,fdp,0.08
2019-07-01,2019-07-03,2019-07-03,3,Infratest dimap,1506.0,fdp,0.08
2019-06-27,2019-07-01,2019-07-03,7,Emnid,2389.0,fdp,0.07
2019-06-28,2019-07-01,2019-07-02,5,YouGov,1644.0,fdp,0.07
2019-06-28,2019-06-30,2019-07-01,4,INSA,2053.0,fdp,0.08
2019-06-24,2019-06-27,2019-06-28,5,Forsa,2501.0,fdp,0.08
2019-06-24,2019-06-25,2019-06-26,3,Infratest dimap,1051.0,fdp,0.09
2019-06-21,2019-06-24,2019-06-26,6,Emnid,1906.0,fdp,0.08
2019-06-21,2019-06-23,2019-06-24,4,INSA,2078.0,fdp,0.085
2019-06-18,2019-06-21,2019-06-24,7,GMS,1004.0,fdp,0.08
2019-06-17,2019-06-19,2019-06-21,5,Forsa,2500.0,fdp,0.08
2019-06-17,2019-06-19,2019-06-19,3,Forschungsgruppe Wahlen,1291.0,fdp,0.07
2019-06-13,2019-06-16,2019-06-18,6,Emnid,1910.0,fdp,0.07
2019-06-14,2019-06-16,2019-06-17,4,INSA,2060.0,fdp,0.09
2019-06-11,2019-06-13,2019-06-14,4,Forsa,2001.0,fdp,0.09
2019-06-06,2019-06-09,2019-06-12,7,Emnid,2377.0,fdp,0.08
2019-06-01,2019-06-07,2019-06-12,12,Allensbach,1273.0,fdp,0.08
2019-06-04,2019-06-08,2019-06-11,8,Civey,10008.0,fdp,0.092
2019-06-07,2019-06-09,2019-06-10,4,INSA,2074.0,fdp,0.09
2019-06-03,2019-06-05,2019-06-07,5,Forsa,2501.0,fdp,0.08
2019-06-03,2019-06-05,2019-06-05,3,Forschungsgruppe Wahlen,1297.0,fdp,0.07
2019-06-03,2019-06-05,2019-06-05,3,Infratest dimap,1500.0,fdp,0.08
2019-05-29,2019-06-02,2019-06-05,8,Emnid,1903.0,fdp,0.08
2019-06-03,2019-06-03,2019-06-03,1,INSA,1000.0,fdp,0.08
2019-05-27,2019-05-30,2019-05-31,5,Forsa,2001.0,fdp,0.08
2019-05-23,2019-05-26,2019-05-28,6,Emnid,1413.0,fdp,0.08
2019-05-24,2019-05-26,2019-05-27,4,INSA,2039.0,fdp,0.095
2019-05-20,2019-05-22,2019-05-24,5,Forsa,2500.0,fdp,0.08
2019-05-16,2019-05-20,2019-05-22,7,Emnid,1895.0,fdp,0.09
2019-05-17,2019-05-20,2019-05-21,5,YouGov,1609.0,fdp,0.08
2019-05-17,2019-05-19,2019-05-20,4,INSA,2074.0,fdp,0.1
2019-05-13,2019-05-16,2019-05-17,5,Forsa,2503.0,fdp,0.08
2019-05-03,2019-05-10,2019-05-16,14,Allensbach,1283.0,fdp,0.09
2019-05-09,2019-05-12,2019-05-15,7,Emnid,1975.0,fdp,0.09
2019-05-10,2019-05-12,2019-05-13,4,INSA,2044.0,fdp,0.095
2019-05-06,2019-05-08,2019-05-10,5,Forsa,2502.0,fdp,0.08
2019-05-07,2019-05-08,2019-05-09,3,Forschungsgruppe Wahlen,1357.0,fdp,0.07
2019-05-02,2019-05-06,2019-05-08,7,Emnid,2393.0,fdp,0.09
2019-05-02,2019-05-06,2019-05-08,7,GMS,1006.0,fdp,0.08
2019-05-03,2019-05-05,2019-05-06,4,INSA,2089.0,fdp,0.09
2019-04-29,2019-05-02,2019-05-03,5,Forsa,2002.0,fdp,0.08
2019-04-29,2019-04-30,2019-04-30,2,Infratest dimap,1505.0,fdp,0.08
2019-04-25,2019-04-28,2019-04-30,6,Emnid,1903.0,fdp,0.09
2019-04-26,2019-04-28,2019-04-29,4,INSA,2005.0,fdp,0.1
2019-04-26,2019-04-28,2019-04-29,4,YouGov,1642.0,fdp,0.09
2019-04-22,2019-04-26,2019-04-29,8,Civey,10076.0,fdp,0.09300000000000001
2019-04-23,2019-04-25,2019-04-26,4,Forsa,2001.0,fdp,0.08
2019-04-18,2019-04-22,2019-04-24,7,Emnid,1433.0,fdp,0.09
2019-04-18,2019-04-20,2019-04-21,4,INSA,1005.0,fdp,0.1
2019-04-15,2019-04-17,2019-04-18,4,Forsa,2004.0,fdp,0.09
2019-04-11,2019-04-14,2019-04-17,7,Emnid,2709.0,fdp,0.08
2019-04-15,2019-04-16,2019-04-16,2,Infratest dimap,1051.0,fdp,0.08
2019-04-12,2019-04-14,2019-04-15,4,INSA,2013.0,fdp,0.09
2019-04-08,2019-04-10,2019-04-12,5,Forsa,2501.0,fdp,0.1
2019-04-01,2019-04-07,2019-04-12,12,Allensbach,1305.0,fdp,0.09
2019-04-09,2019-04-10,2019-04-11,3,Forschungsgruppe Wahlen,1282.0,fdp,0.08
2019-04-04,2019-04-08,2019-04-10,7,Emnid,2559.0,fdp,0.09
2019-04-05,2019-04-07,2019-04-08,4,INSA,2040.0,fdp,0.1
2019-04-01,2019-04-04,2019-04-05,5,Forsa,2501.0,fdp,0.1
2019-04-01,2019-04-02,2019-04-03,3,Infratest dimap,1503.0,fdp,0.09
2019-03-28,2019-03-31,2019-04-03,7,Emnid,2335.0,fdp,0.08
2019-03-28,2019-03-31,2019-04-03,7,GMS,1003.0,fdp,0.1
2019-03-28,2019-03-31,2019-04-01,5,INSA,4000.0,fdp,0.1
2019-03-25,2019-03-27,2019-03-29,5,Forsa,2504.0,fdp,0.1
2019-03-25,2019-03-27,2019-03-27,3,Forschungsgruppe Wahlen,1325.0,fdp,0.09
2019-03-21,2019-03-25,2019-03-27,7,Emnid,2361.0,fdp,0.09
2019-03-22,2019-03-25,2019-03-26,5,YouGov,1633.0,fdp,0.09
2019-03-22,2019-03-24,2019-03-25,4,INSA,2012.0,fdp,0.09
2019-03-18,2019-03-21,2019-03-22,5,Forsa,2501.0,fdp,0.09
2019-03-07,2019-03-15,2019-03-21,15,Allensbach,1198.0,fdp,0.085
2019-03-19,2019-03-20,2019-03-20,2,Infratest dimap,1041.0,fdp,0.09
2019-03-14,2019-03-17,2019-03-20,7,Emnid,1518.0,fdp,0.08
2019-03-15,2019-03-17,2019-03-18,4,INSA,2030.0,fdp,0.09
2019-03-11,2019-03-13,2019-03-15,5,Forsa,2505.0,fdp,0.1
2019-03-12,2019-03-13,2019-03-14,3,Forschungsgruppe Wahlen,1290.0,fdp,0.08
2019-03-11,2019-03-13,2019-03-13,3,Infratest dimap,1508.0,fdp,0.08
2019-03-07,2019-03-11,2019-03-13,7,Emnid,1904.0,fdp,0.08
2019-03-08,2019-03-10,2019-03-11,4,INSA,2005.0,fdp,0.1
2019-03-04,2019-03-07,2019-03-08,5,Forsa,2501.0,fdp,0.09
2019-02-28,2019-03-03,2019-03-06,7,Emnid,1906.0,fdp,0.08
2019-02-27,2019-03-01,2019-03-01,3,INSA,4000.0,fdp,0.1
2019-02-25,2019-02-27,2019-03-01,5,Forsa,2502.0,fdp,0.09
2019-02-21,2019-02-25,2019-02-27,7,Emnid,1420.0,fdp,0.08
2019-02-21,2019-02-25,2019-02-27,7,GMS,1005.0,fdp,0.09
2019-02-22,2019-02-25,2019-02-26,5,YouGov,1620.0,fdp,0.09
2019-02-22,2019-02-24,2019-02-25,4,INSA,2048.0,fdp,0.095
2019-02-18,2019-02-21,2019-02-22,5,Forsa,2501.0,fdp,0.09
2019-02-19,2019-02-21,2019-02-21,3,Forschungsgruppe Wahlen,1226.0,fdp,0.07
2019-02-19,2019-02-20,2019-02-20,2,Infratest dimap,1029.0,fdp,0.08
2019-02-14,2019-02-17,2019-02-20,7,Emnid,1511.0,fdp,0.09
2019-02-15,2019-02-17,2019-02-18,4,INSA,2046.0,fdp,0.09
2019-02-11,2019-02-13,2019-02-15,5,Forsa,2501.0,fdp,0.1
2019-02-11,2019-02-13,2019-02-13,3,Infratest dimap,1503.0,fdp,0.09
2019-02-07,2019-02-11,2019-02-13,7,Emnid,1891.0,fdp,0.08
2019-02-01,2019-02-07,2019-02-13,13,Allensbach,1222.0,fdp,0.08
2019-02-08,2019-02-10,2019-02-11,4,INSA,2051.0,fdp,0.085
2019-02-04,2019-02-07,2019-02-08,5,Forsa,2500.0,fdp,0.1
2019-02-05,2019-02-07,2019-02-07,3,Forschungsgruppe Wahlen,1350.0,fdp,0.08
2019-01-31,2019-02-03,2019-02-06,7,Emnid,1900.0,fdp,0.09
2019-02-01,2019-02-03,2019-02-04,4,INSA,2034.0,fdp,0.085
2019-01-28,2019-01-30,2019-02-01,5,Forsa,2501.0,fdp,0.09
2019-01-24,2019-01-28,2019-01-30,7,Emnid,1434.0,fdp,0.1
2019-01-25,2019-01-28,2019-01-29,5,YouGov,1578.0,fdp,0.08
2019-01-25,2019-01-27,2019-01-28,4,INSA,2056.0,fdp,0.09
2019-01-21,2019-01-24,2019-01-25,5,Forsa,2501.0,fdp,0.09
2019-01-22,2019-01-24,2019-01-24,3,Forschungsgruppe Wahlen,1285.0,fdp,0.08
2019-01-22,2019-01-23,2019-01-23,2,Infratest dimap,1051.0,fdp,0.09
2019-01-17,2019-01-20,2019-01-23,7,Emnid,2017.0,fdp,0.09
2019-01-16,2019-01-20,2019-01-23,8,GMS,1003.0,fdp,0.1
2019-01-18,2019-01-20,2019-01-21,4,INSA,2044.0,fdp,0.095
2019-01-14,2019-01-16,2019-01-18,5,Forsa,2503.0,fdp,0.09
2019-01-05,2019-01-12,2019-01-17,13,Allensbach,1249.0,fdp,0.085
2019-01-10,2019-01-14,2019-01-16,7,Emnid,1448.0,fdp,0.08
2019-01-11,2019-01-13,2019-01-14,4,INSA,2028.0,fdp,0.095
2019-01-07,2019-01-10,2019-01-11,5,Forsa,2504.0,fdp,0.09
2019-01-08,2019-01-10,2019-01-10,3,Forschungsgruppe Wahlen,1267.0,fdp,0.08
2019-01-07,2019-01-08,2019-01-09,3,Infratest dimap,1505.0,fdp,0.09
2019-01-03,2019-01-06,2019-01-09,7,Emnid,1964.0,fdp,0.08
2019-01-01,2019-01-05,2019-01-08,8,Civey,11881.0,fdp,0.08800000000000001
2019-01-05,2019-01-06,2019-01-07,3,INSA,2056.0,fdp,0.1
2019-01-02,2019-01-04,2019-01-04,3,Forsa,1503.0,fdp,0.08
2019-01-02,2019-01-03,2019-01-03,2,INSA,1026.0,fdp,0.1
2018-12-21,2018-12-25,2018-12-27,7,YouGov,1665.0,fdp,0.08
2018-12-20,2018-12-21,2018-12-21,2,INSA,1029.0,fdp,0.09
2018-12-17,2018-12-19,2018-12-21,5,Forsa,2504.0,fdp,0.08
2018-12-13,2018-12-17,2018-12-19,7,Emnid,1889.0,fdp,0.09
2018-12-14,2018-12-16,2018-12-17,4,INSA,2077.0,fdp,0.095
2018-12-10,2018-12-13,2018-12-14,5,Forsa,2507.0,fdp,0.08
2018-12-11,2018-12-13,2018-12-13,3,Forschungsgruppe Wahlen,1268.0,fdp,0.07
2018-12-11,2018-12-12,2018-12-12,2,Infratest dimap,1048.0,fdp,0.08
2018-12-06,2018-12-09,2018-12-12,7,Emnid,1997.0,fdp,0.08
2018-12-06,2018-12-09,2018-12-12,7,GMS,1005.0,fdp,0.09
2018-12-01,2018-12-07,2018-12-12,12,Allensbach,1295.0,fdp,0.085
2018-12-08,2018-12-09,2018-12-10,3,INSA,2047.0,fdp,0.1
2018-12-07,2018-12-09,2018-12-09,3,Forsa,1506.0,fdp,0.08
2018-12-03,2018-12-05,2018-12-06,4,Forsa,2006.0,fdp,0.08
2018-12-03,2018-12-05,2018-12-05,3,Infratest dimap,1502.0,fdp,0.08
2018-11-29,2018-12-03,2018-12-05,7,Emnid,2469.0,fdp,0.09
2018-11-30,2018-12-02,2018-12-03,4,INSA,2069.0,fdp,0.095
2018-11-24,2018-11-29,2018-12-03,10,Civey,10041.0,fdp,0.095
2018-11-26,2018-11-29,2018-11-30,5,Forsa,2505.0,fdp,0.09
2018-11-27,2018-11-28,2018-11-28,2,Infratest dimap,1052.0,fdp,0.09
2018-11-22,2018-11-25,2018-11-28,7,Emnid,1531.0,fdp,0.09
2018-11-23,2018-11-25,2018-11-27,5,YouGov,1580.0,fdp,0.09
2018-11-23,2018-11-25,2018-11-26,4,INSA,2062.0,fdp,0.085
2018-11-19,2018-11-21,2018-11-23,5,Forsa,2507.0,fdp,0.09
2018-11-20,2018-11-21,2018-11-22,3,Forschungsgruppe Wahlen,1336.0,fdp,0.08
2018-11-15,2018-11-19,2018-11-21,7,Emnid,2361.0,fdp,0.09
2018-11-16,2018-11-18,2018-11-19,4,INSA,2047.0,fdp,0.095
2018-11-12,2018-11-15,2018-11-16,5,Forsa,2503.0,fdp,0.09
2018-11-02,2018-11-09,2018-11-15,14,Allensbach,1242.0,fdp,0.095
2018-11-12,2018-11-13,2018-11-14,3,Infratest dimap,1506.0,fdp,0.08
2018-11-08,2018-11-11,2018-11-14,7,Emnid,1987.0,fdp,0.08
2018-11-09,2018-11-11,2018-11-12,4,INSA,2070.0,fdp,0.09
2018-11-05,2018-11-07,2018-11-09,5,Forsa,2504.0,fdp,0.09
2018-11-06,2018-11-07,2018-11-08,3,Forschungsgruppe Wahlen,1200.0,fdp,0.09
2018-11-05,2018-11-07,2018-11-07,3,Emnid,1518.0,fdp,0.08
2018-11-02,2018-11-04,2018-11-05,4,INSA,3138.0,fdp,0.1
2018-10-29,2018-11-02,2018-11-05,8,Civey,10005.0,fdp,0.096
2018-10-28,2018-11-01,2018-11-04,8,YouGov,1542.0,fdp,0.1
2018-10-29,2018-11-01,2018-11-02,5,Forsa,2502.0,fdp,0.09
2018-10-25,2018-10-28,2018-10-31,7,Emnid,1815.0,fdp,0.09
2018-10-26,2018-10-28,2018-10-29,4,INSA,2052.0,fdp,0.095
2018-10-22,2018-10-24,2018-10-26,5,Forsa,2509.0,fdp,0.09
2018-10-18,2018-10-22,2018-10-24,7,Emnid,1905.0,fdp,0.1
2018-10-19,2018-10-21,2018-10-22,4,INSA,2061.0,fdp,0.09
2018-10-15,2018-10-18,2018-10-19,5,Forsa,2502.0,fdp,0.09
2018-10-16,2018-10-18,2018-10-18,3,Forschungsgruppe Wahlen,1117.0,fdp,0.08
2018-10-16,2018-10-17,2018-10-17,2,Infratest dimap,1040.0,fdp,0.11
2018-10-11,2018-10-14,2018-10-17,7,Emnid,1609.0,fdp,0.1
2018-10-12,2018-10-14,2018-10-15,4,INSA,2061.0,fdp,0.095
2018-10-08,2018-10-10,2018-10-12,5,Forsa,2504.0,fdp,0.09
2018-09-28,2018-10-05,2018-10-11,14,Allensbach,1259.0,fdp,0.085
2018-10-08,2018-10-10,2018-10-10,3,Infratest dimap,1508.0,fdp,0.1
2018-10-04,2018-10-08,2018-10-10,7,Emnid,1899.0,fdp,0.09
2018-10-04,2018-10-08,2018-10-10,7,GMS,1007.0,fdp,0.1
2018-10-05,2018-10-07,2018-10-08,4,INSA,2054.0,fdp,0.1
2018-10-01,2018-10-04,2018-10-05,5,Forsa,2002.0,fdp,0.09
2018-09-27,2018-09-30,2018-10-02,6,Emnid,1515.0,fdp,0.09
2018-09-28,2018-09-30,2018-10-01,4,INSA,2041.0,fdp,0.1
2018-09-24,2018-09-28,2018-10-01,8,Civey,11904.0,fdp,0.086
2018-09-24,2018-09-26,2018-09-28,5,Forsa,2501.0,fdp,0.09
2018-09-25,2018-09-26,2018-09-27,3,Forschungsgruppe Wahlen,1260.0,fdp,0.08
2018-09-20,2018-09-24,2018-09-26,7,Emnid,1902.0,fdp,0.1
2018-09-20,2018-09-24,2018-09-26,7,GMS,1005.0,fdp,0.09
2018-09-21,2018-09-24,2018-09-25,5,YouGov,1504.0,fdp,0.09
2018-09-21,2018-09-23,2018-09-24,4,INSA,2051.0,fdp,0.1
2018-09-17,2018-09-20,2018-09-21,5,Forsa,2502.0,fdp,0.09
2018-09-19,2018-09-20,2018-09-19,1,INSA,1040.0,fdp,0.1
